text,label
Tangina ng meme na Justin Binay. Hahahahahaha!,1
@imdanielpadilla Talaga? Marunong ka bumoto? Since when? Nung binayaran ka na ni Mar Roxas natuto ka ng bumoto? Shut up ka nalang.,1
ANG DAMING CHIKA NI BINAY. EH ANO KA BA? VICE PRESIDENT KA! NAKAKALOKA KA!  #PilipinasDebates2016 #SiMiriamAngSagot #Miriam2016,1
@aracheskii kakabwiset eh. Hahahaha na ulerl na si binay,1
"VP Binay says ""rule of law"" must prevail in INC case, warns against ""jumping into conclusions, demolition by perception"" @rapplerdotcom",0
"Kamukha ni jasper si Duterte hehehehehe si randell naman si Alfred Vargas at si Alvin, si binay hehehehe #Bsiterak",1
"Sabi ni Binay, problema daw sa rice production ay kailangan lang ng common sense. Wow nakakahiya… https://t.co/UxvG2Ced76",1
@JannMeds Hmm not really have to wake up by 4am tom. Will be part of  audience at unang hirit w/ Binay and Honasan,0
@Vedolan1356 @profmssyj @MavicMBautis23 this is very embarrassing for VP BINAY.I CAN'T TRUST YOU TO BE A PRESIDENT? @ NO TO BINAY,1
Alam ng mga Bicolano kung sino ang karapatdapat at matuwid na pinuno! #LeniOnMMK #MMKIna #RoxasRobredo2016  https://t.co/oJhY9nzgaa,0
"Hindi magbabago si Binay, hindi niya kakalimutan ang mga pangakong kanyang binitawan 
#OnlyBinayUNAsaSamar",0
Nabwebwesit ako kay mar roxas,1
"Binay, Poe, Duterte arrive at Dagupan for the last leg of presidential debate. #PiliPinasDebates2016",0
"Binay, Poe urge swift action on ‘tanim-bala’ scam https://t.co/JSPdpuaVlI",0
"Lahat may point, si Binay lang wala. Kada sagot laging ""alam nyo ho ako"" at ""sa makati"" pwe! Story of my life puta #PiliPinasDebates2016",1
#ALDUBGoingStrong,0
"@SamEspejo then Miriam should be the Pres, Duterte the VP. Para sakaling halfway ng term ni Miriam at may di magandang mangyari (tok tok), ??",0
2015/10/9 19:55 PHT,0
"#TVPatrol Binay, duda sa resulta ng pinakabagong Pulse Asia survey #Halalan2016 https://t.co/3Y5R8sSEEs",0
"Don't forget. 9:30 PM, GMA-7. Mar Roxas. #WantedPresident",0
People change? So bukas alien kana? KOKEY BA GANUN. HAHAHAHAHAH -binay,1
No one else annoys me as much as Mar Roxas,1
"Bakit dahil kay binay? Bakit dahil kay binay? Edi shing sya na maraming nagawa,",0
2015/11/21 21:37 P…,0
"dear hackers, kung magaling talaga kayong hackers baket hinde nyo gawin yan kay BINAY please lang #ALDUB16thWeeksary",1
"Vice makes a lot of sense.
Binay - VP
Senators - ROXAS, POE, DEFENSOR https://t.co/H17jdvYPB0",0
Palasyo sinabing pahayag ng Ombudsman; patama kay VP Binay https://t.co/E0OBu3VmK9 via @sharethis,0
"Binay doesn't hesitate, he exhibits no restraint, he takes and he takes and he takes #Ham4Halalan",0
"Nagtest ng Pcos machines sa olongapo. Nagshade ng duterte, roxas yung lumalabas sa receipt. Uh oh, they gon' make chaos on monday.",0
Mar Roxas will not get a vote from me and my family. @cnnphilippines @CNN  https://t.co/sKqaFDnji7,0
Santiago,0
"#Binay @ #PHBizCon: Aquino administration is a ""period of lost opprtunities"". | via @madmiraflor",0
@WordsPosts May problema kb kay VP Binay?!,0
"can't even accept the fact that poe, roxas and binay is over santiago. Fuck!!!",1
"Pag tapos ng debate mamaya, sunog na si BBM. Gisang gisa eh, very Binay kung sunugin. Este gisahin! ?? #PiliPinasDebate2016",1
@DarcyDaily Survey didnt show real reflection in Vis. Mar's numbers will go down if more islands sampled. If Poe DQ and case vs Binay pushes,0
"Everytime I pass by Pitogo and see these ""I ? Binay"" signs makes me wanna gouge my eyes out. Like UGH to the maximum dot com.",1
Yo Mar Roxas Kumusta ka na? Nakakainis ka Mamatay ka na!!!! #AyawSaDILAW,1
KAGAGO si MAR ROXAS!!!!!  ang DRAMA MO!!!!,1
Even though im not gonna vote i think that binay is the right person for president or miriam defensor.,0
hay naku binay sisi pa more kay aquino.kala mo naman napakaeffective mong vp.hanggang makati ka lang!,1
"Duterte is No.1 on online Presidential polls, Poe &amp; Binay came last - The Maharlikan https://t.co/5IZY9fJzHg",0
"Sabi ni Pnoy. Itutuloy ni Mar Roxas ang tuwid na daan. So, tama pala na kumain ng Kanin gamit ang Baso, at uminom... https://t.co/YnpSJ4YtDu",0
"What Roxas, Poe, Binay, Duterte, Señeres are saying about PNoy's SSS veto https://t.co/G1ZIMbPu5X",0
@BNLMSLRS @camstejada mar roxas to,0
"Citizens must not forget this: ""You're a Romualdez and the President is an Aquino"" -Mar Roxas. WHERE IS HUMANITY?! #notoroxas",1
"Ako pupusta ako kay Binay, bakit ako pupusta sa matatalo?- Sen. @sjpenrile on @2016pollwatch @UNTVLife @VPJojoBinay @SenatorBinay",0
Desperado na talaga si mar roxas manalo pwe,1
At ano ba yung 2nd na naman si Mar Roxas?!,0
#WishMoKayaKo,0
"This ""nognog"" commercial of Binay is so irritating. ??",1
2015/11/21 22:10 PHT #trndnl https:/…,0
#AyawSaDILAW,1
UNA Batangas councilor bet shot dead. VP Binay &amp; his party condemn the murder #PHvote https://t.co/6Cn38pbXhr https://t.co/BbQLnnJqBX,0
"Ganun parin yung commercial ni Binay, kinanta lang ??",0
"Mar Roxas wants Grace Poe to give up in his favor - desperation knows no bounds for Mar Roxas, LOSER! #AyawSaDILAW https://t.co/Zif96o0vQt",1
"""Namatay ang nanay ko dahil kapos kami sa pera, tho marami sya ipinamana sa akin.""

Binay, y u do dis?
#PiliPinasDebates2016",0
Nakakairita talaga si Trillanes at Mar Roxas. Why dont they just shut up and let the people judge nalang? Arhg! DUTERTE TILL THE END,1
"Mar Roxas is here ! @ Poblacion, Zone 1 ( Javier, Leyte) https://t.co/smLLWBGZN1",0
"""Only Binay"" ako promise",0
MAR ROXAS JUST BOUGHT VOTES HERE IN BOHOL FOR 50 PESOS. SORRY BUT WE'RE WORTH MORE THAN THAT. #AyawSaDILAW,1
I bet that's Binay fighting back. #TanimBala #LaglagBala,0
Nakakasuka yang #nognog ad ni #binay. Sagutin nya muna yung corruption allegations sa kanya. Pwe!,1
Luh Binay ranks #1 in the latest SWS survey. Ano nangyayari? #PHVote2016,1
#Election2016,1
Lahat ngayon sinisisi si Mar Roxas sa mga nangyayari. Pwede kaya yung pagiging magpinsan ni Clark at Jigs isisi din sa kanya? #OTWOLPursue,1
"""kaya sa mga nog nog, nog nog din ang tutulong sakanila."" may bagong tv commercial nanaman si binay ????????",1
Super turn off babaeng boboto kay mar roxas. Bobo mo po! ??,1
"Pag ang isang artista support kay mayor oks lang pero kapag kay mar, binay, poe bayaran, tuta or walang alam? Anak ng pota.",1
"Hindi ko lang talaga mafeel ang sinseridad ni Roxas at Binay. To think na may posisyon sila sa gobyerno, pero hindi mo sila mafeel.",0
"RT @WilnerBernados: ""Only Binay touches my skin."" like dafuq!!!",1
RT @marknielle: @__xxrcknnl ULOL PARA KANG SI BINAY EH HAHAHA PINIPINTASAN NA AT LAHAT TULOY PARIN SA KATANGAHAN SAKIM LANG ANG PEG AHAHA,1
"""@_Ramace: ""Only Binay, Oily Binay"" ??"" EMG. HAHAHA",1
HAHAHAHAHA . IN HSORT SI BiNAY :) #ALDUBTheLetter https://t.co/a1F7egow3R,0
Kailangan pag bumitaw si Grace Poe pa bakit hindi nalang ikaw Mar Roxas po.,1
"Bet ko si Binay honestly, pero nag-overreact ba ako nung sinabihan niyo siyang nognog, pandak at kung anu ano pa?! Wala wala bastos kayo!",1
That... is clearly populist. But urbanites don't trust Binay. Still won't. https://t.co/kOVtUTQLTp,1
Binay condemns killing of fraternity brother in Batangas https://t.co/cJ2I6A1LFa | via INQUIRER,0
Binay and Marcos now leading the surveys. we're doomed.,1
Kawawang Mar Roxas.  Napakadesperado!  Hahahahaha,1
BAT GANON PURO DILAW YUNG NASA TV 5? DUGAAN NA BA? ABAA. IMPOSIBLE MAR ROXAS!! #Election2016,1
Badtrip talaga mga commercial tungkol kay Binay,1
VP Binay at PH Business Expo @rapplerdotcom https://t.co/bh3nS6AOwh,0
Buti nalang nagdecide nakong hindi manood ng TV. Hindi ko pa napapakinggan yung Only Binay na yan.,0
Maboboto ko na si Binay!!!!,0
Miriam deserves those votes rather than Roxas ??#Halalan2016 #HalalanResults,0
@natlajera Titigan mo na lng si Binay makikita mo sya b ????,1
https://t.co/4erihjEZwM,1
"@LizEnjambre ...kay Binay. And people see it, get put off by the high handedness. Lalong nawawalan ng gana kay Mar. His loss. @wawam",0
RT @VGfau: Did Rappler issue an apology as well to Grace Poe re their story that her husband will renounce US citizenship if she wins?,0
"@limbertqc @kalayaan1898 I was thinking tighter race between Duterte, Binay, Roxas and Poe. But machinery of Binay &amp; Roxas could be the edge",0
Di naman sinagot ni Grace Poe yung tanong.,0
@maracepeda the 1st mention of 'Abby Binay' appears on your TL. Now is Trending Topic in Philippines! #trndnl,0
"Etong si Binay nakakatuwa talaga ?? Pag sa debate di makasagot kay Duterte pero pag wala na sa debate, ang lakas makahamon ng away. FUNNY ??",1
@akosixon yeah. Di ko alam bakit mas mataas pa si roxas and binay.,0
Not a Binay Hater but I beg to disagree... https://t.co/82jkozqurg,0
Ang pangulo ko ay si MAR ROXAS. Ishare mo to sa 25 na tao within 30mins. at magkakaron ka ng SOBRE. Wag kang... https://t.co/6wBdAzmrPm,0
@Estrada21Karla @DANIEListaz si dj lang susuportahan ko hindi si Mar Roxas! Tinira nya ang Mayor Duterte namin kaya bagsak na sya!,0
"YURI BAKIT SA BORACAY PA?! PWEDE NAMAN SA MAKATI, NANDUN SI TITO BINAY MO DEJOKE HAHAHAHA",1
"RT @ItMightBio: Grabe. Ang dami ng commercials ni Binay. Yung nognog at pandak, ngayon naman Only Binay. Hahaha. Sorry, di ako nadala sa mg…",0
"RT @alvinryansantos: @nerowattz i hope he wins. Poe is not filipino, mar is slow, mirriam is old and only binay is corrupt and next to sata…",1
Guv: LP is not behind Binay boos | https://t.co/Kt5uuEX6H8 #Cebu #Sinulog2016,0
"WTF? sana kahit Duterte, Poe, Santiago ang lineup ng top3 para walang talo. Hehehe. #Election2016",1
"I'll accept whoever the winner is, wag lang si Binay at Roxas.",0
I don't really see the point of having Binay as a President of this country. Nor Mar Roxas. Nor Grace Poe.,1
"Timeline: Mar Roxas' Call for Unity, Grace Poe's Rejection

Read: https://t.co/X4IO245smC",0
"If Mar Roxas will win for the President, Well sorry! I will really join PEOPLE POWER 2016 ! PH VOTE DUTERTE !",1
Ang pangulo ko ay si MAR ROXAS. Ishare mo to sa 25 na tao w/n 30mins. at magkakaron ka ng SOBRE.Wag kang tumawa yung kapitbahay ko meron na.,1
#DuterteForPresident,1
"""Seeing MDS losing to this election really hurts BUT SEEING HER BELOW ROXAS &amp; BINAY JUST SHOWS HOW LOW FILIPINO STANDARDS ARE #Miriam2016""",1
Bakit sinisiraan ni Binay sarili nya sinasabihan pa nyang nognog sya?@vicegandako  #AskVice  https://t.co/TblHVMLNAq,1
Bakit nakakairita commercial ni Mar Roxas?,1
"Ang mga presidential candidates parang exam. A) Binay, B) Poe, C) Roxas D) None of these #goodlucksapinas",0
#OnlyBinayUNAsaSamar,0
“@ABSCBNNews: Binay declares 'BinGo' #Halalan2015 http://t.co/wXdpXtF5K0 http://t.co/Mq3kVbp4GG” BIHOON,1
Actually waiting for the moment when Mar Roxas would lead the partial results becos dayaang matuwid ??,0
[BREAKING NEWS] VP Binay tuturuan ang mga dadalo sa APEC summit kung paano pag boodle fight.,0
RT @cocoy: The Philippine Star article that Yahoo News republished is incorrect. SC says Junjun Binay suspended forever. https://t.co/muHyC…,0
Narinig ko nanaman yung commercial ni binay,0
Daniel Padilla Appears In New Mar Roxas Ad: Fans React https://t.co/FLRtEq9GUx,0
Yan si Binay hahahaha ?? https://t.co/r39VHR692a,0
"Enjoyable. I have yet to watch the Binay ep, tho.
But: Santiago, Poe decline #WantedPresident guestings. Opportunity wasted
@MediaNewserPhil",0
Mar Roxas talks to @imdanielpadilla about Traffic in the Philippines!  https://t.co/LTuHXLdA6G --- wow!,0
"Yung kili-kili mo parang si Binay, MADILIM! @TrillanesSonny #NogNogHambog",1
"Nakaka pagtaka, kasi INC si Kath tas suporter siya ni Mar Roxas. Eh diba si Duterte ang ine-endorso ng INC? Okay ""shut up"" di ako botante ????",0
2015/11/21 22:10 PHT #trndnl https://t.co/dRwxiUtCOV,0
@TeamSinaing sorry naman po. Si binay ba?,0
Dirty tactics na naman ni Binay sa panggampanya. Naninira ng kapwa kandidato.  #NoToBinay!!!!,1
"Dinaya si binay, di ko tanggap. ????????",1
"Prof. Tayao on Poe: Di siya nag-drop, di siya pinag-uusapan dahil ang atensyon ay na kay Duterte, di naman meaning na wala na siya sa radar.",0
"#NationalNews: Kampo ni VP Binay, mariing itinanggi ang mga paratang ng Ombudsman| via @DZAR1026| https://t.co/eLy5UaViFG",0
Ang yabang ni mar roxas,1
Tanginang commercial yan ni Binay. Kelangan paba sabihin yun? HAHAHA iba ka dre.,1
Walang kwenta yung opinyon ni binay #imbestigador,1
"Si Mar Roxas,

Walang alam sa MRT
Walang alam sa pondo ng Yolanda
Walang alam sa Mamasapano

Pero alam kung saan... https://t.co/JYqbeftLGa",0
"And with that, I leave you all with the anti-Duterte ad that has pissed everyone off so much. #PHVote #PHVoteRoxas 

https://t.co/FopuCv3w9E",0
Shame on him.!!!.,1
"hirap mag decide kung Miriam o Duterte, ay di pa pala ko botante haha #Halalan2016",0
It reminds me of Binay and Marcos: A Politician Dies And Forced To Spend Day In Hell; What Happens Next Is Priceless https://t.co/tCySVjTPfB,0
"So ayon, to sum up #BinayBwisitsUPLB, isa siyang spare tire na walang ginawa at walang alam. Abangan natin si Mar Roxas at Grace Poe, UPLB!",1
di ko pa rin boboto si binay...,0
"Why can't Mar Roxas decide on his own?
Doesn't he have self-respect, courage and a free mind? https://t.co/d7O1nH8IMe",1
#DU30forPresident,1
Totoo naman ah! Buti na lang si VP Binay may malasakit for the poor! #OnlyBinay  https://t.co/N05rOhMoWO,0
Nanunumbat talaga yun Only Binay,0
"RT @TropangMARangal: Mar Roxas to the 12,000 gathered at the PMCC event in Cavite: We are our brothers' keepers. https://t.co/pA5hOY3Wjc ht…",0
Drivers sa buong bansa: Asan muna ang license cards at plaka namin.,0
?????,1
"Bat ba galit na galit ako sa mukha ni binay at roxas,

Pwede naman sa mukha ko nalang.

Pero kairita talaga eh",1
This Binay Nognog ad. Wtf! Kairita!,1
VP Binay praises Puno work in UNA: He's really good - https://t.co/ehJv0gvo47 https://t.co/iNHmX2i1yD #Quezon #news,0
ChardTillas InvadesOzamis,0
"@News5AKSYON WTF Cayetano broke out from #Duterte's gimpy legs to waive that TRO. @SenGracePOE should hold &amp; Stand Fast, never give up#Grace",1
Masaya rin ang kampo ni Liberal Party standard bearer Mar Roxas sa resulta ng survey.,0
Boto niyo na si binay. Nagpakain ng Jollibee sa mga mahihirap! Hahahaha,0
RT @myonlyKEB: Very Incompetent! There's no such thing as 'Tuwid na Daan' b*tch Bobo na lang ang boboto sa'yo sa halalan Mar Roxas! https:/…,1
"HERE is the full transcript of Mar Roxas and the ""It's not the government's problem if contraband is brought into... https://t.co/o7CYyWAUm3",0
Si Binay ay lumaki sa hirap pero ang daming namanang lupa???? SERYOSO KA BA?,1
not bad ?? https://t.co/zuXYxHr3Bd,0
"Anong drama ni Binay? Magsalita kana lang, maglalakad ka pa. #PiliPinasDebates2016",1
#PiliPinasDebates2016 #Duterte2016 #Santiago2016 #POE2016,0
Trillanes: Binay lied in TV ad on Senate probe https://t.co/AejTGZcG5n | via Rappler,1
"RT @PhilippineStar: Senator Enrile backs Binay 2016 presidential bid, says he’s confident of Binay’s victory | @helenmflores",0
4. Duterte Will Win :),1
"Ombudsman upholds criminal charges vs VP Binay, son https://t.co/9Vqn4Cnq9W",0
MAR ROXAS TRAINS (MRT) PAPALITAN NA NG BALLSY TRAINS https://t.co/WqS6NSoOmv,0
Ituloy ang corruption sa Makati! Ibalik ang pamilya Binay! bwahahaha https://t.co/0F2g3tRHst,1
"VP Binay,msyado ka na pong halata na takot ka kay Digong.ksi pag si Digong nging presidente, muntinlupa ang bagsak mo :D",1
"Grabe to si Mar Roxas oh, lakas ng commercial sa primetime",0
Binay pls lang magtigil ka na,1
"Di lang si Binay, Duterte, Poe: Supetran son claims ""Pride"" detergent attack ad also whacks Roxas https://t.co/ciJAkSNijv",0
Bakit hindi ko maramdaman sincerity ni Mar Roxas at Grace Poe. ??????,0
Puñeta yung commercial ni Binay nakakainit pa rin ng ulo. ??,1
Si Mar Roxas pala si Joseph De Mesa. HAHAHAHAHAHA. ?????? https://t.co/Eh25sPuF08,0
Presidential Characteristic BBM=avaricious      Duterte=egoistic      Binay=covetous          Poe=Delusion of grandeur.                 ????????,1
Di ko alam bat naiinis ako sa mga anti-duterte posts. Di na dapat patulan kaso sobra na. Sobra na silaaaaa! Nakakagigil. Wew,1
Na-convince ko mga tao dito sa bahay na si Duterte na lang iboto or Miriam wag lang sina Binay. Watch the debate tho I have proof lol,0
"Pag nanalo sa Senado si Alma Moreno, may best friend na si Nancy Binay.. baka magrequest pa sya na seatmate sila ??",0
"Roxas was an option, kaya lang walang identity. Binay was never an option.",0
Puta! ANO PROBLEMA NIYO KAY MAR ROXAS?? Siya nalang permi may sala haw??,1
RT @Politiko_Ph: Binay's birthday message for beloved 'Ling' https://t.co/sZ9drD0V90 @VPJojoBinay @nancybinay,0
mar roxas and pnoy so desperate ??,1
aanhin natin ang pinunong walang nagagawa kay Binay na lang tayo #OnlyBinayMagAangatSaTacloban,0
Presidential candidate Binay: ‘This is the eve of our freedom from poverty’ https://t.co/fujI8POljr #PHVote https://t.co/jP3YbXqkz9,0
"#BigSwitch2Miriam or Duterte, Either of the two and i'll be happy not just Mar Roxas, Binay or the Sayang Poe kuno",0
"@loloykskie yes ur right, he's my original choice but if they both run, it'll juz increase Binay/Mar/Poe's chances of winning. #Duterte2016",0
Wag sayangin ang asenso na naabot na natin. #RoxasRobredo iboto natin!,0
"hay Binay. 

mukha mo pa lang, Inciting To Sedition na..",0
#MautakMondays #deadlySYN #Synesi,0
BINAY TO DEFENSOR-SANTIAGO ABOUT THE ISSUES OF POLITICAL DYNASTY:SI MIRIAM MAY ANAK NA HALAL,0
@zetsobejana MRT - Mar Roxas Transit (mej bulok),1
#OTWOLBackToYou,0
@bernadette0720 tumpak.. baka mas marami pa ang boboto kay miriam kaysa sa palpak na si Mar Roxas,1
#Halalan2016,1
#BeyondPolitics Tayao: UNA may be launching campaign in Mandaluyong because Binay no longer controls Makati | via ANC ALERTS,0
"I am not an American, but Donald Trump is really making me cringe. Same as how Binay and Roxas disgusts me.",1
"Kung pagsasamahin boto kay Roxas at Poe, lamang na against Duterte. Ugh ano ba.",1
RT @JYGRANDE: Naiinis ka na ba kasi puro na lang si BINAY yung nasa commercial?,1
RT @boodlenews: The Binay camp has called for the immediate release of the pensions of indigent senior citizens. https://t.co/JfDS0raUcW,0
So binay has his own version of the Mar ad. https://t.co/Eyy3ZiFIUY,0
Sino? makakapag sabi saaken kung ano ba talaga pinaglalaban ng commercial ni Binay! ??????,1
Kahit anong tago mo makikita ka parin. DEPENDE NALANG KUNG KAKULAY MO SI BINAY ??,0
Global Pinoys: Is Don Antonio Tiu the real owner of the so-called Hacienda Binay? https://t.co/dtFYLBIgzS,0
What's with VP Binay? Bakit trending si Nognog? XDDD,1
Kinulang POE yata padulas ni Binay. Sablay plano eh. ??????  https://t.co/haL8DZwt5N,1
"'Boring' will win on election day | Mar Roxas: ""We have no drama - we simply work and deliver the goods.""| MB | https://t.co/YcrRYPBfvu",0
Ang dilim ng commercial ni binay puta. HAHAHA,1
Binay is so busted. Ugh,1
Tuta si Mar Roxas!,1
"#NoToDuterte #NoToCorruption #NoToBinays  Qho condones corrupt politicians, must NOT lead Pinas #RoxasRobredo2016 https://t.co/ApBz0BIlQ1",1
@angelachacoso Mar Roxas is far dumber than Binay.,1
LP standard bearer Mar Roxas now speaking at Pasay City's Ulat sa Barangay 2016. VP bet Leni Robredo also here. https://t.co/tuYAIlecD8,0
Kingina mo mar roxas shatap!,1
"Mar Roxas: ""Look at our track record and our character. Character is your guarantee... whether you can trust us."" https://t.co/he8vEiiFhJ",0
But treats you expensive steak and wine all the time. RT @kingcrux31: Mar Roxas = your uncle with the never ending kuwentong barbero,1
"Kahit sa pre-campaign period commercial, nakakainis si Binay. Urrgh.",1
ikaw pala ung campaign manager ni Binay dito sa cabanatuan pafansign naman hahahaha @jaypeedeleon41 https://t.co/MLWjlVFQ4h,0
2015/11/11 10:16 PHT #trndnl https://t.co/dRwxiUtCOV,0
Mga tanga kayo di nyo ba iniisip na ung perang ninakaw nyang si Mar Roxas ay Dugo at Pawis nyo? Magisip naman kayo!,1
#MambobolangDuterte,1
WAG KANG SANGIL BINAY! HINDI MO PERA AT MAS LALONG HINDI IKAW ANG DAHILAN NG PAGUNLAD*umuunlad nga ba?* NG ATING BANSA!,0
Mar Roxas o Binay? ?????? https://t.co/TEW2IVdVx2,0
RT @nikkosenesio: Angas ng tiga makati may sukli yung voucher wahahahahaha astig mo binay ! Isa kang alamat ! Hahahahaha,0
VP Binay wag kang magbababgo sa pagiging totoo at mapagmalasakit mo! #OnlyBinayPriority4Ps,0
#DayaangDILAW,1
Nag iinit ulo kong tuwing nakikita ko si Mar Roxas. Puro kabobohan mga lumalabas sa bunganga. Punyeta! Di ka mananalo. Ulu!,1
#Fight4POE  to give way to Mar Roxas the way he did to Pinoy in 2010. Bayan muna bago sarili POE. https://t.co/VuFtn56lKS,1
@veloso_justine I can't be at peace gyud if it's Roxas. I can trust more on Duterte than I ever can with Roxas. ??,0
"MAR ROXAS,  DO NOT GIVE WAY FOR GRACE POE. I AM NOT YOUR BIGGEST FAN, BUT YOU ARE FAR MORE QUALIFIED THAN SHE IS. WAG KANG BIBITAW FOR HER.",0
@imdanielpadilla na wala kay mar roxas,0
"Binay pdin iboboto ko eh . But I'm glad he's running for Presidency , kse kung wala si Binay .. Siya yung boboto ko ???? #Duterte2016",0
Omg shoot please not Duterte ?????? #Roxas2016 #Eleksyon2016,1
BINAY The Dark.??,1
@Nikobaua no to peña #BINAYPARIN,0
"At least ako alam ko si Mar Roxas ang pinakatamang iboto. Di katulad ng iba, boboto sa iba kasi mamasapano, yolanda, traffic at mrt. ??",0
Here’s why Binay thinks Aquino gov’t has Zapanta’s blood on its hands https://t.co/fVGUAFrLim @VPJojoBinay @noynoyaquino @ofwupdates,0
#OnlyBinayPriority4Ps,0
Tanga lang magpapauto sa commercial ni binay,1
": Porke hindi nanalo binoto niyo, nagkadayaan na. Nanay ko nga binoto si Mar Roxas, eh may narinig ba kayo?

PAKSHET!",1
@sheramylabirds dapat si binay,0
"Mar Roxas,kusang minaneho ang van papunta sa susunod na destinasyon @TropangMARangal I via @aksyonradyopang https://t.co/SrfLDNePKF",0
Ama mo nanaman punyeta naman grace #PiliPinasDebates2016,1
Salgado points out that 1st Omb decision released when Binay filed his COC for pres. Now this was released days before campaign pd kickoff,0
"VIDEO, TALE OF 2 DATA SETS | NEDA cites recovery in E. Visayas, Binay says stats show 2M more poor https://t.co/LM4BOC3aIA | via News 5",0
BATB #YFSFRocks Cara Kendall On PH 2016 Ateneo Only Binay https://t.co/UfpANP51ea,0
Saw Vice Pres Binay in ICM earlier =))),0
Nako binay wag na kami.  https://t.co/Jdi2ctkQ1a,1
#PiliPinas2016 #PHVote #RoxasRobredo #SwitchtoMar,0
"""Higit sa lahat hindi ko kayo nanakawan."" - Mar Roxas 
Ah. Talaga ba?! ????????????",1
"Ang pag-aaral, pinagpapatuloy hindi inaantala dahil sa kahirapan.  #BinayForPresident #Binay2016 #OnlyBinay https://t.co/ftBrSigRC4",0
"RT @PhilippineStar: Senator Poe says she is not affected by the ""Am-Girl"" tag given to her by VP Binay | @hey_marv",0
RT @anti_famewhore: #AFPoll Daniel Padilla endorses Presidential candidate Mar Roxas. What do you think of this?,0
#ShowtimeHousemates,1
@abonanoo harsh mo naman kay papa Binay ??,0
Binay wealth: Highest jump when he became 2010 VP  https://t.co/GFHqBIkGNG,0
Remember this when the shit hits the fan. WALANG SISIHAN. Choose wisely while you can. #RoxasRobredo #NoToDuterte https://t.co/FESPk9JRIP,1
“Daang matuwid is saying no to this SSS bill. Daang matuwid is not a cheap political [means to get brownie points]. - Mar Roxas #Brownie?,0
"""Tapatin mo ako! Sinong pinagpalit mo sa akin? Sino???""

""Sino pa ba?""

""Hoe don't do it!""

""Only binay.""

#RP69fanfic",1
@angie521_g It won't happen. MAR will win and Binay is the runner up. Pagpasok ng campaign sa local diyan na makikita ang LP machinery.,0
Lul binay wala kang mauuto sa TV ad mo.,1
Anong nangyayari? Bakit umabot ng 4 Million ang boto ni Mar Roxas! Goodness! ??????,1
Nkakatawang isipin.. N porket nag comment ako sa isang post about ky Vp. Binay .. About sa parang bkt gnun... https://t.co/5UYcjlFIBi,0
#DolceAmoreSweetBeginning,0
"Binay, walang planong mag-concede https://t.co/Rpg9DC9zh3",0
"Dito sa brgy Cembo, kilala si TDSR Ronald, at maagang nagsisimula sa rota...si VP Binay, kilala din… https://t.co/EGxxpOxkKh",0
Ang self-proclaimed nung advertisement ni Binay -.- Lol,1
BINAY'S PA-FIREWORKS SCARED THE SHT OUT OF EVERYONE IN OUR BLDG!!!!!!! SENSELESS USELESS KAKTAKOT,1
Binay. Roxas. Diyos ko po. Top reasons why I didn't find the will to reactivate my voter's reg this time.@jethlovesyou #gcdriveto60%,1
"Binay can't accept the fact that in spite of his machineries, he is still losing this race.",1
Ang utak ni binay ayaw sagutin hahaha,1
Duterte - Miriam - Poe kahit sino jan wag lang si Roxas at Binay. Shut up na lang kayo yan ang gusto ko eh. ?? Sorry!,1
"#Binay:  If elected president, Can you break the #CORRUPTION chain? https://t.co/MGsuuIznGf",1
"Top 2 si binay sa trending list, mostly from haters hahaha",0
@aryannalovess Si Binay. Hahaha,0
Binay diverted issue to Poe's citizenship when pressed about corruption allegations against him #PiliPinasDebates2016  @PhilippineStar,0
@inahbocsquared We actually don't care sino kunin ni Mar Roxas kasi kay Duterte kami sa pagka Pangulo. Maraming celebrities support Duterte.,0
Binay: We need 'daang malapad at mabilis' https://t.co/OLCrOlJI1s | via ABS-CBN News,0
Mar to Binay: Explain 'overpriced' Makati building: CAVITE – In the wake of the release of a Com... https://t.co/4tOVMa5AOP (via ABS-CBN),0
Pimentel to Roxas camp: Stop Duterte attacks https://t.co/m4voPLcDvf,0
"Reason for Koppu and the earthquake, Pilipinas? Roxas, Binay, Poe and Robredo are vying for the Pres and VP seats. #Delubyo #earthquake",0
Yan si Binay! ????,1
@clarisseeeecu lagi na lang tuwing paglipat ko ng channel si Binay nanaman yung commercial. Ang saya diba. ????,1
"Businessman Ed Lacson introducing VP Binay: ""Makati is a success story because of good governance” #PHvote",0
"Only Binay will bring the end of us all, noooooo....",1
#Halalan2016,0
Mar Roxas na Mahangin?! Iba na lang! wag kame! #AyawSaDILAW,1
Edi galit na galit ka lalo,1
Mar Roxas now the 2nd place. ????,0
Binay also laments crime and illegal drug problems in the country #VotePH2016,0
Magkano Kaya ginastos ni Mar Roxas and Binay sa Pandaraya? Hmmm.,1
"RT @UltearGrants: G: Kilala mo ba si Win Gatchalian?
R: Ex ni Poleng yun! 
G: Pandak, nognog, laki sa hirap.
R: Binay! 
G: Galing MK ah! 

…",1
"Tangina mo Binay, naiistress ako pag nakikita ko batok mo.",1
"After the Duterte rape (not) joke, Binay and Mar attack him while Leni and Poe focus more on women's rights. #BeAngry #NoToHiddenAgendas",1
Binay vows to beef up MSMEs https://t.co/r19VlEQEYo #Manila #News #Asia,0
@edoyarrieta75 Not like that Wharton-bred Mar Roxas whose using the P. I. word during an outburst at Wack Wack is the height of kabastusan,1
