text,label
MY WISH FOR VICE PRESIDENT JEJOMAR C. BINAY https://t.co/p0u2YJvwXq,0
@ReeBuscano Mar Roxas ??,0
Ngaun makikipag-alyansa ka? Kasi tagilid ka? Kaloka ka talaga Mar! Dasal dasal na lang. #antiduterte #notoLp #notoPoe #AyawSaDILAW #DU30,1
"@News5AKSYON as DILG sec mar roxas, mayor duterte receive awrd from davao city consistency. ngayon, ano yang ping ssbi ni mar lban ky mayor?",0
@astgarrido Disclaimer: di ako maka-Poe. Sadyang pro-Duterte lang at anti-Poe si ate. :)))),0
"Pag talagang si roxas or binay mananalo, magiging alien nalang ako kesa makita kong unti unti nagiging worst ang bayan ko. Wow",1
baka bukas pagkagising ko #1 na si Mar Roxas ah? very wrong kayo dyan haha,1
Grabe lahat ng paninira kay Duterte kagagawan lahat ni Mar Roxas ang tumatakbong Presidente na kahit isa wala siya pinanalo sa mga tinakbo,1
Binay vows to continue CCT program https://t.co/ltNyE0iIu3 | via Tempo,0
"money talks, why isnt binay in jail, money screams, and the corrupt officials keep taking https://t.co/vKShNIajZE",1
#PiliPinasDebates VP LEG: Corrupt si VP Binay based on evidence. - Sen Trillanes,1
2015/11/11 11:16 PHT #trndnl https://t.co/dRwxiUtCOV,0
"""Nognog para sa nognog"" excuse me di sunog balat ko ha wag kang mandamay binay",1
"@inquirerdotnet @VPJojoBinay @Team_Inquirer Chill lng kayo ready si VP Binay depensahan ang sarili niya, wait lng busy pa eh. #PHVoteBinay",0
"@tessalollipop We also released a full video during Binay's UPLB forum but did my get the same sentiment despite na ""roast"" siya doon.",0
#NOTOROXAS https://t.co/Io8nlUifRk,0
"RT @ANCALERTS: 'Don't cheapen the presidency,' Duterte tells Poe's camp #Halalan2016 https://t.co/P2FN0ab3ql",0
"""Sino pang tutulong sa nognog? Eh di ang nognog din."" - Luh, Binay. Ikaw lang nognog, wag kang nandadamay. https://t.co/FuYxCX8ELa",1
@anjieling sino binoto mo~!?? ROXAS-TRILLANES!?,0
"Mar Roxas, rerespetuhin sana kita eh. Kaso yung mga ginagawa mo di karespe-respeto. Di ko alam kung tanga ka o tanga ka talaga. #AyawSaDilaw",1
"LP ‘black ops’ vs Poe, Binay, bared https://t.co/FYEWig5JtE #Manila #News #Asia",0
"Hey I have an idea! 
Why not let Roxas,Poe,and Binay quit then encourage their voters to vote for Sen.Santiago? #AyawSaDILAW",1
"A TALE OF 2 DATA SETS | NEDA cites recovery in E. Visayas, Binay says govt stats show 2M more poor https://t.co/rQ1wtVVJ0E | via News 5",0
"Im surprised binay's campaign manager didnt go for ""V-day #Vinay2016"". No? Okay. :/",0
Nag... https://t.co/37Cou5a992,1
"""If they are thinking that someone among us will withdraw, I won't withdraw."" - @SenGracePOE on Roxas' call for talks",0
OO! #MarHasMyVote #RoxasRobredo #LabanLeni #MarLeniWins #SaluteMarRoxas  https://t.co/9DO9hUdBWt,0
@llyanricerra @jaymarluise kung ako tatanungin roxas ako eh kasi walang class si duterte mura pa ng mura,1
@v_vangogh Poe doesn't want Binay to beat her by the number of actors in slate,0
"@DreamForDaniel well, tama ang pagkasabi mo KUNG c Binay, Poe, Miriam ang eendorse ni Daniel.. but infairness to Daniel He Choose the Best.",0
"RT @teroristard: "".. KASO AYOKO KAY MAR ROXAS TALAGA HAHAHAHA FEELING KO WALANG KWENTA EH"" LT BEA HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA",1
#NogNogHambog,1
Manalo na lahat wag lang si Mar Roxas,1
@xanadriano Y U ALWAYS LYIN! U kennat fool me. I got dem binay powerzx. https://t.co/uZ0eF1X8vW,1
"Pag nanalong Presidente si #Duterte, bumalik na sana POE sa pinanggalingan nila ang mga taong WALANG TUNAY na malasakit sa inang bayan.",1
RT @Ilovetippee: Para sa bayan - Mar Roxas &amp; Leni Robredo! Tamang timpla. Tamang panahon. Tamang desisyon. #roxasrobredo2016  https://t.co/…,0
"Consistent  Candidate  VP Binay,  Sigurado ka sa boto ko sampu ng mga kamag-anakan ko. @VPJojoBinay",0
@_edgee_: Kung sino pang Vice President siya pang kurakot! Yan si Binay!! Tsk,1
"RT @News5E: Duterte o Binay? Trillanes: Wala akong itutulak, lulunukin ko nalang ang mandate ng tao. #BilangPilipino https://t.co/ofYXvAJmLx",0
May bayag ba si Daniel Padilla? Saan siya kumuha ng lakas ng loob para Iendorso yung Putapeteng si Mar Roxas? Ay! Pera pera nga naman!,1
sana si ALLAN CARREON nalang ang manalo imbis na si Mar Roxas. WALA AKONG PAKE SA SUPPORTERS NYA NA AAWAYIN AKO,0
"@PNPLUPPO @pnppro1 Agoo PNP provided area security &amp; police presence during the visit of VP BINAY at Agoo, La Union. https://t.co/ow365spNAT",0
RT @v_vangogh: Dont vote for corrupt politicians - #Binay #Duterte https://t.co/AKaFXksqwG,1
Senator Miriam Santiago hits corrupt government officials https://t.co/6qnY6lQuZX | via Eagle News,0
@evin140 I guess that's the message. Though I wonder if the commenters will now profess full support for Binay and the Romualdezes.,0
"The BINAY Makati Business:"" What he did in Makati was theft."" Mar Roxas https://t.co/ojQyPlSSYZ",1
"Tuwing palabas ang tvc ni mar roxas, nililipat ko muna sa ibang ch, kairita eh ??",1
"I'm voting for #Du30
But those who are voting for GP or MDS, don't fret
Not #SelfishPOE , it's #GreedyMar
#DisenteKuno #MatuwidKuno",1
PH VOTE DUTERTE,0
@OreoKp i'd be honored hahaha tatalunin ko si binay obviously hahahaha,0
Manalo lang talaga si binay or poe tangina goodbye philippines ????,1
Bongga si Mar Roxas. Dami haters. Hahaha. Baka maging Phenomenal pa yan siya. Hahaha,1
Si Pope @Pontifex nga napatawad si Mayor Duterte bakit si Mar Roxas and ibang kalaban nya hindi? ??,1
si mar roxas lumalabas kahit si binay ang binoto? WAW,1
"Plunder sa mag-amang Binay, inirekomenda sa partial report ng Senate Blue Ribbon subcommittee https://t.co/HhoLciHAkf | @jongmanlapaz",0
What the fukk is wrong with BINAY!!! I really have his new Ad.,1
"pinainit na naman ni Binay ulo ko. sa Jollibee, nagkakamay? Possible pero too good to be true. OA. Publicity. Wag kami.",1
"PPCRV Presidential candidate results: (PARTIAL) as of 10:20 p.m.
1 - DUTERTE- 12,051,853
2 - ROXAS-6,861,153
3... https://t.co/7RuczjNljG",0
"Hindi ko talaga gets. Nung si Binay yung ginanun, tuwang tuwa mga tao. Nung kay Duterte, biglang bastos na kami. UGH sobrang nakakabadtrip",1
@Winawoseee @TVPatrol Balita sa GMA Sa room ni Mar roxas to eh ????,0
"Kahit ano pa man yung ginawa ni Binay, wala parin kayong karapatang siya.  #NogNogHambog",1
Aguyyyyy!Boooohhh... ?????? VP Binay.Kaw ang laman ng debates tungkol sa corruptions.Hahhahaha! #DUCAY #CAYETANO,1
Reelectionist Sen. Sotto says he has no arrangements yet w/ VP Binay to campaign but will show up in Honasan sorties #Halalan2016,0
"8k na lamang ni atey. Ok na siguro to. 

Walang Binay, walang Bongbong. 

Pilipinas, NOT BAD. ????",0
"That ""sanay na akong maloko"" feeling, pag nanalo si Mar Roxas bukas ????????????????",0
Understandable na 1st si Duterte pero si Roxas 2nd tapos si Mirriam 5th??? ??,0
Binay: NHA not at fault for 'Yolanda' housing woes https://t.co/h8cpeKBjWW https://t.co/EUAR3RaFPp,0
Bwahahaha! Tangina si Mar Roxas sasamahan ka pa kung asan mi nagtitinda ng shabu amazing! Hahahahahahha https://t.co/wUvDw2RrWu,1
SAYANG POE dapat nakipagkaisa ka kay Mar Roxas na magquit para mag give way kay Miriam! :( #BigSwitch2Miriam,0
The more he talks shit bababa ratings niya till #PHVotePoe WINS!,1
Roxas denies LP's role in Binay's booing in Cebu: Administration bet Mar Roxas has denied alleg... https://t.co/JKgdPLphZf (via GMA News),1
may rineserve na si god para sayo wait mo lang wag mong hapitin sige ka si anak ni binay ibibgay ni god para sayo  https://t.co/5frqvg1F2W,1
"'PAG IYANG PUTANGINANG MAR ROXAS NA IYAN AY NANALO, ABA'Y PUTANGINA NA LANG #AyawSaDILAW",1
"Other Mar Roxas withdraws, has request for namesake in LP https://t.co/2suF1eSPhl",0
Pwede ba Binay!? Hiya hiya din huh!??!,1
"Kung si Pacquiao ang Plan B ni Binay, Si Alma naman ang Leche Plan. ??",0
"WTF, mahahati boto kay Miriam at Duterte -_- hay nako",1
Anyare ba kina Mar Roxas?,0
"Good morning Pilipinas! Para sa tuloy tuloy na magandang umaga at bukas,let's choose good leaders. #RoxasRobredo https://t.co/C4ZUPvKRkQ",0
@RodjPars27 but i love miriam too... but i can't really say that i'm 100% going for Duterte and federalism. i'm still open for other options,0
Still disappointed on people who voted for Binay &amp; Roxas instead of Santiago,0
RT @imbebelove: @jojovenuts @judibanania HAHAHAHAHAHAHA ! PAKYU KA BINAY ! ???????? MISS KO NA KAYO,1
Binay blames Aquino for failing to act on blood money proposals https://t.co/nAyPf4bFU8 https://t.co/GwoMxKHXvh,0
PULPOL ka that's why,1
Ano na Leyte! Roxas next to Du30? Tanggap ko pa kung Binay eh pero tangina nakalimutan niyo ba kung ano ginawa ni Mar Roxas? Ay wala pala.,1
"Too desperate, Mar Roxas. Grabe. Going on national tv asking Grace Poe to withdraw? Kahihiyan.",1
HAHAHAHAHAHAHA NATATAWA TALAGA AKO. BULAG-BULAGAN SYA KAY BINAY https://t.co/u7Zj7nOhrc,1
"RT @leahnavarro: IIRC, Duterte lambasted Poe for being anti-federalism. Has she changed her view? Why? https://t.co/KAYxMIpN5N",0
"At every turn, Mar Roxas impresses the audience - businessmen, TV hosts, newspaper journalists, youth, or ordinary citizens. YestoMar!",0
@potatodrey nag dukot kay binay,0
Dutertes barbarism and Poes dishonesty are brother and sister | https://t.co/b1LASwzdrY #PHVoteDuterte,1
"I bet nag sisisihan na ang camp ni Mar Roxas, Trillanes, and ng ABS-CBN ?????",0
"You may be a Soldier to our Country, Trillianes but you fight like a rebel scum. 

DUTERTE TILL THE END",1
Desperate Mar Roxas! Booooo #AyawSaDILAW,1
@mrnndgl_ Panakot lang yun ni Nancy Binay eh. ??,0
‘CA order on Junjun’s dismissal expected’ – Binay spokesman https://t.co/DO28ICkXBg https://t.co/fbEUl34MGT,0
Yung mga taong puro issue'ng paninira lang sa kanya ang alam shut up na lang! ?? @VPJojoBinay #RespectforBINAY #ISaluteVPBINAY,1
Kaya naman pala TRAFFIC dahil nung MOTORCADE ni BINAY! ???????? Muntik ko ng hindi makita (partida nasa gitna)... https://t.co/2iMWTpPzNA,0
'Aquino-Roxas conspiracy insult to Filipinos' #PHVote https://t.co/BvM80uWroy via @rapplerdotcom,1
Sana pala nag VP nalang si Duterte ??,0
"RT @arroyomitch: UNG NABABASA KO SA FB KAMUKHA DAW SYA NI BINAY,TAWANG TAWA AKO HAHAHA

 #ALDUB17thWeeksary",1
RT @Bahala_Na: @FSTopacio Mar Roxas is the runaway leader in Political Spending. Binay &amp; Poe are far behind in 2nd and 3rd. @lesliebocobo,0
‘I’m not scared of Binay’ |https://t.co/XFVq9J8IuR - Ako takot. Takot sa kakapalan ng mukha niya at kaitiman ng kaya pa niyang gawin.,1
Bakit may cover pa yung sinakyan ni binay pang kampanya sa Zambales eh maitim na sya wala nang magbabago don.hahahaha :D,1
Binay: Yolanda rehab a 'management disaster' - https://t.co/kVnqVXbhpo via @rapplerdotcom https://t.co/kGFkmVBWDo,0
my mama don't like u cos she likes mar roxas,0
Every Time i look at and hear binay's words i can really feel that he is lying. Like YOU. ????,1
Tigil tigilan mo nga yang palakad lakad no binay nakakabwesit ka.,1
"""...Binay: Puro Ho Allegations lang yun, wlang pruweba..."" - Oo isa kang ALLIGATOR sa Kuweba #ALDENvasionIn3Days #ALDUBTagapagmana",1
bwesit tang commercial mo Mar Roxas!!! isang milyon trabaho!!! puta backer ang kylangan.. amputa.. walang mkuha trabaho sa gobyerno!!,1
Leche ni Binay walang maipangtira na iba kay Poe HAHAHA. https://t.co/ywxGPl0B9A,1
@diosaguzman_ lalo na si mar roxas! pesteee hahaha,1
"Brigada News Update! - Pagdinig sa graft case ni Mrs. Binay, ipinagpaliban - https://t.co/xlMq2pbOKW #brigadanews #brigadanewsfm",0
I like Leni pero Hndi pwedeng Manalo ata si MarengLeni dahil manok sya ni Roxas! Baka sya pa ang magpabagsak sa Duterte Administration ?? No!,1
Wooowww Harshhh ! Wahahaha ????????????,1
Yan si binay ????,1
"I am for Miriam. Pero in case na hindi kayanin, DUTERTE for the win!

#NoToRoxas",0
"OFW rights’ advocate Toots Ople agrees to be a guest candidate of UNA, completing VP Binay’s Senate slate. #PHvote",0
Bayaaaaaaaan... Duterte and Santiago ??,0
Napakawalang kwenta nung ad ni Binay.,1
"Roxas, iginiit na walang kinalaman ang LP sa pag-'boo' umano kay Binay sa Cebu https://t.co/mcOFyKvbAZ",0
Using innocent children for ur BLACK PROPAGANDA is the lowest of the low type of campaign.You disgust me Mar Roxas &amp; LP #DuterteTillTheEnd,1
"Wait, si mommy ko na ?? #PiliPinasDebates2016 #GracePoe2016 ???? https://t.co/tu6erCvWnw",0
RT @Musicgeek_Geron: Bakit kasi Presidente pa abg pinaplanong takbuhin ni Duterte. Di ba pwedeng sya na lang ang VP ni Miriam ??,0
Isa pa ito si Binay. Enough of the pity fest and sob stories. Debate na! https://t.co/Ka73FPPRIQ,1
Nakakatakot kung ikakampanya ng AlDub si Binay! ???? #ALDubEBTamangPanahon  https://t.co/asLktR9WrO,1
"Either Binay is lying to the people about supporting PNoy for five years or he is lying now about his attacks on ""lazy"", ""teka-teka"" govt.",1
8. Accused the Uplb students of booing binay! #ABSCBNFAIL https://t.co/eMnEmW0PE9,1
#PrayForMannyPacquiao https://t.co/Cg5uAuXeAX,0
Pera…,0
"Mar ranked 4th among local absentee voters from AFP, PNP, Gov't officials. It's Duterte, Binay &amp; Poe ahead of Roxas. https://t.co/JzoKCVavQs",0
"RT @jicobanana: ""liars go to hell"" wag mag taka kung bakit sunog si binay :)",1
Saw a black propo ad showing children using swear words as campaign vs #Duterte... this is just OUTRAGEOUS! #Eleksyon2016,0
"Since tatakbo si Duterte, sino iboboto mo at ng pamilya… — Mom - Rodrigo Duterte
Dad - Mar Roxas
Ako - Miriam Defe… https://t.co/VUNBDFCGnH",0
"I hope we won't be fooled by VP Binay's sweet sounding words. I have no problems w/nognog, pandak. (I'm dark + short). I don't like Corrupt",1
"VP Binay cuts short Ilocos Norte campaign to prepare for debates: VIGAN City, Ilocos Sur — Vice... https://t.co/Q1r7nkuESF (via GMA News)",0
#MarRoxasAllTheway,0
"'Don't cheapen the presidency,' Duterte tells Poe's camp #Halalan2016 https://t.co/Vwlve6upfL https://t.co/sMximFFouU | via ABS-CBN News",0
@ABSCBNNews Mar Roxas hindi nyo n mauuto mga tao!dalang dala n s inyo!oras n para lumayas kayo s.pwesto!#Duterte#tilltheend,1
Ang Pagbabalik Binay In Makati,1
RT @TSEeekenWING: binay=optimism goals for finals ?? https://t.co/RQEV5OzW1L,0
VP Binay dances with AiAi de las Alas at UNA Campaign kickoff @manila_bulletin https://t.co/5GVuasZIfw,0
"ulol Mar Roxas! Wag ako, kagigising ko lang ??",1
mar roxas for the win,0
"Si Duterte na ang panalo sa mga votes, pero si daw Roxas ang magiging Presidente.  #Dayaanfeels",1
"wala pa g INC votes to, if it happen they choose grace poe then we have a new president atleast hindi si binay?... https://t.co/XRSi43uiAm",0
@yopyopiee @mariteeeeeth si nancy binay tsaka si VP hanna,0
Can't believed Mar is in 2nd place while poe is 3rd. ???? #Election2016 #halalan2016,0
"#WantedPresident interviews so far

Binay: ""Ha?"" &amp; Hindi diretso sumagot
Roxas: Animated na pagkumpas. Malayo ang sagot.

Duterte, ikaw ba?",0
#PSYPagyanig,0
#PiliPinasDebates2016,1
NOOOOOOOOOOOOO MAR ROXAS ???????????????????????????????????????? https://t.co/d2NwaAmdnK,0
May bagong campaign ad nanaman pala si Binay... Daming pera ah #NoToBinay,1
Di ko kinaya yung ky binay! HAHAHAHAHAHA https://t.co/gzwK8hL100,1
Digong #duterte should really sit Mar #roxas down and show him how to be a better presidential… https://t.co/2GGCxhvndI,1
MAR ROXAS will obviously win because he cheated????????,1
Sorry but I can't still move on on why Mar Roxas blamed the victims of laglag bala scam z,1
"""Si Duterte at si Poe na lang maglalaban sa election. Yung tatlo baka di manalo.""
Pag si Miriam ang nanalo o naging 2nd humanda kayo.",0
"@khieeeeen nognog pandak laki sa hirap, yan si binay",1
Ikaw Na Ba: Panayam kay Mar Roxas (Ikaapat na Bahagi) https://t.co/MSU2e3rLSv  #DZMMTeleIkawNaBa https://t.co/T0EaaWz5QY,0
"waiting for roxas, binay, and trillanes to concede. #DU31",0
"PaoloRoxas thanks crowd for their support. ""It means so much to me that you're all here."" #PHVoteRoxas #DaangMatuwid https://t.co/ixpSJpWDQa",0
@fffllluuufffyyy owww shit wag niyo idadamay si binay a,0
"Swerte ni Binay, napansin ni @camerondallas  ???? https://t.co/5AV0emHBJ8",0
TANGINA MAR ROXAS WALANG MAY PAKE KUNG NAG SUSUOT KA NG SIRA SIRANG DAMIT SA BAHAY NYO,1
RT @jeshkajung: Major plot twist if the DNA test result is positive which would make Grace Poe and Bongbong Marcos half-siblings.,0
Totoo nga un kaso ang problema is bawal gumamit ng bata #BINAYarang #MARuming #POElitika #du30 #duterte2016 https://t.co/JIougERVhl,1
“@NoToBinay2016: Well I think we need to unite for one candidate to get the biggest possible chance of defeating Binay.” Loser na yan!!!!,1
"Di na pwede yang pag-iwas mo sa corruption issues, VP Binay. Harapin mo na tao. Baka ma-BOO ka mula Aparri to Jolo!?? https://t.co/ibDLU8CoCT",1
https://t.co/aL7zXQMj97,0
@JaimeAraneta damn binay. Annoying,1
Puro political ads ni Mar Roxas ang nakikita ko. *turns tv off*,1
Eh kahit nga Rank 3 hindi deserve ni Mar Roxas eh! Dapat walang bumoto diyan.,0
Napalaw si Mar Roxas?,0
AKO LANG BA YUNG MATIC NA NAPAPAMURA KAPAG LUMALABAS SA TV YUNG MGA CAMPAIGN ADS NI VP BINAY. ANNOYING ASFVCK,1
"RT @Gemini_sexy20: PWEDE BA BINAY.. MANAHIMIK KA, NAIINIS AKO KAPAG NAKIKITA O NARIRINIG KO BOSES MO SA TV. caps yan para intenses #ALDUBLa…",1
"Nov. 6: On Pangako Sa  'Yo, saw tv ads of Jojo Binay, Martin Romualdez, Alan Cayetano #epalwatch",0
Ano yan binay???,1
"Let's play a drinking game. Take a shot every time you see a yellow ""Daang Matuwid: Roxas &amp; Robredo"" tarpaulin.",1
"Based on looks daw,  aba BINAY nako dyan??? https://t.co/FeCcDsElHe",1
Binay o Binay?,0
"#RadyoPatrol Mga militante at SSS pensioner, nag-rally sa Mendiola; veto ni PNoy, zero vote umano ang katapat para kay Mar Roxas | via DZMM…",0
RT @nembikolano: Duterte already filed his COC for Mayor of Davao. now we're left with nothing but one good choice. #Defensor2016,0
Pero serreh ka di ako nag paregester kaya di pa ko boboto hahahaha..,0
Binay completes Senate slate https://t.co/qFiWau1srr https://t.co/IsWFIBXkA8,0
Ano Ano Ano by J Binay x M Roxas https://t.co/XPW8KoqZlK,0
"Magtulungan tayo. Let’s have a sense of shared destiny, not shared destruction. ‘Yan ang problema sa Pilipinas eh. - @senmiriam #Miriam2016",0
@ReReRelle hahaha diba nakaka inis binay binay pa dami alam takte XD,1
Si Mar Roxas nagpatalo sa Alaska.,0
ROXAS CITY CAPIZ #VoteMaineFPP #KCA,0
https://t.co/BRVGgTJRZx @VPJojoBinay https://t.co/v5JjRRGWF7,0
"Parañaque Mayor Oliveras, VP Binay, Rep. Tambunting at Parañaque City Hall @manila_bulletin https://t.co/YWjoXNw2lE",0
"DESPERADO KA NA TALAGA, ROXAS! NAG-PRESSCON KA PA DAHIL KAY DUTERTE ?? #NoToRoxas",1
"Binay appeals graft indictment, says it’s meant to ruin 2016 run https://t.co/SUK904POpM via @inquirerdotnet",0
"did anyone notice, during the #apec2015 VP Binay is nowhere to be found.",0
Nakakasira ng araw? Edi yung commercial ni Binay ??,1
Others are judging Mar Roxas coz they hate him. Very wrong?? #Election2016,1
Mar Roxas - PUTANG INA ANO BA TO!!! https://t.co/AY0WNasiUB,1
@neverbealoner malelate ka kasi wala kang makikitang medyas. nagfoot sock ka na lang ulit. matatrapik ka kasi nandun pala si Binay.,0
Puppet daw ng dilaw si Leni. So puppet ng asul si Binay? Poe ng puti? Duterte ng pula? Rainbow pala? ???? #Eleksyon2016 #LabanLeni #RecountVP,1
Investors wary of a Binay win–EIU https://t.co/fYF1EI7Hsq | @InquirerBiz #VotePH2016 https://t.co/HAldkEKdvg,0
(Nothing against with INC is that just c'mon... religiously speaking... https://t.co/EauCQOaUWT,0
"I thought Binay was the worst Presidential candidate we could ever have, but Mar is on another level. No to Mar Roxas",1
Thank You Mar kasi hindi ka katulad ni Binay!! Hindi marunong tumanggap ng pagkatalo!!,1
"RT @Dyan_Kanalang: Si Apl maitim (di naman nognog), maliit (di pandak), laki sa hirap (di nangurap). Si Binay kurap na laging paandar! http…",1
Ruffa Mae @imrufamaequinto ay lumabas na rin para suportahan sina #RoxasRobredo #BayangMatuwid https://t.co/ZiUJgSxvuV,0
LOOK: 'Binay' sign ala Hollywood rises on Banaue Rice Terraces https://t.co/0lhvaUlVWR https://t.co/eixTR5lgdo,0
Wag mo ng subukan iangat sarili mo binay. Hampas kita sa lupa eh #BinayEpal,1
RT @churvalenn: Congrats to Mar Roxas for being declared a DATU in Lanao Del Sur. I'm sure you earned it. The people have voted for you. Ch…,0
@bungisngis106 ayaw ng mga tao si Mar Roxas kasi isa syang alamat ng kapalpakan,1
nakakapagtaka parin yung votes kay Mar Roxas. ????,0
Mar roxas. Kahit anong pagmamakaawa mo jan walang boboto sayo. Parehas kayo ni binay. Mga ./.,1
Binay ang itim mo!!!!,1
[NATION] SC ruling bittersweet for Junjun Binay https://t.co/idm8FEhJwU | via ABS-CBN News,0
Alma Moreno OK despite being bashed over TV interview: Binay #Halalan2016 https://t.co/XyoJ4mhFQU https://t.co/Tug7RNeH0m,0
Duterte is not a God. nong si Binay pinahiya keri lang ganern? Ignore?,0
WATCH: Mar Roxas and wife Korina eat breakfast at a palengke ahead of voting https://t.co/QsnRnVNwON,0
syempre kailangan ni Binay maghanap o gumawa ng mga kung ano ano laban sa kalaban niya https://t.co/nw0EdNXmvJ,1
Nabadtrip nako aning commercials ni Mar Roxas ba.,1
@iAngeluVia Walang Binay?,0
Lagot kayo sa DU30 fans kapag nanalo si Mar Roxas #DayaangDILAW #Eleksyon2016 #DapatTama,1
"MIRIAM DESERVES A HIGHER RANK THAN POE, ROXAS, &amp; BINAY. #DuRiam",0
RT @Dyan_Kanalang: #DyanKaMagaling Binay! Lakas gumasta kasi pera naman ng taumbayan no?  https://t.co/NNvnqySaQL,1
So many things happened inside the Makati Coliseum today. Makati residents finally taking a stand against Binay. These same people saying...,0
Buhay party-list representative Lito Atienza now giving his speech. His party list is supporting Binay. #PHvote https://t.co/1AbF4Ri8ba,0
"Para sa campaign manager nitong si Binay, pwede bang ibahin nyo naman yung concept or much better wag na kayong gumawa ng TV commercial.",1
See mar roxas...tignan mo anung ginawa mo sa kapwa mo pilipino nag away away dahil sa ginawa mong... https://t.co/X8NdWenl3v,1
"Ngawa pa Roxas, talo ka lang ni Binay eh! #BinayforPresident #binayparin #OnlyBinay",0
Bias na bias naman yung isang network kay Mar Roxas. Halatang halata.,1
LOOK: Aerial shot of Roxas-Robredo miting de avance. Photo from @OrasNaRoxasNa #VotePH2016 https://t.co/zn6CIAebgp | @JLDejesusINQ,0
Si Mar Roxas iboboto ko!! hahaha awayin niyo na ko mga mapanghusgang tao sa mapang husgang mundo ng social media,0
"Yung commercial ni BINAY. Ano yon, nilalait ba siya o pinupuri? Anggulo bessy ????",1
"RT @charmeynr: Binay, ilabas mo na ang pondo ng bayan. Wag mo ilagay sa Cake mo! HAHAHA ????",1
Mar Roxas pasampal nga. Isa lang. ?,1
Ang plataporma ng Daang Matuwid sa pangunguna ni #Roxas. Sama sama po tayo para ipaalam ang konkretong plano ni Mar https://t.co/815dsDlLK1,0
Pilipinas nga naman. Walang asenso.,1
"@sandsduenas um, parang gusto ni Du30 makulong si Binay... And ayaw lang ni Du30 manalo si Mar dahil incompetent.",0
"Sabi ni Mar Roxas, hindi daw problema ng gobyerno ang 'tanim bala' scam.... Ahhhhh kanino po pala?",0
Miriam or Duterte please! 'Wag lang si Roxas. ?,1
RT @Seeeeaaaannnnn: Kung sino pa daw nognog siya pa nag-bigay liwanag tigas ng mukha neto ni binay,1
Mar roxas will have his meeting de avance tomorrow at Quezon City. . blocking the passes for duterte... https://t.co/dpE12sR57F,0
"What a desperate move???? RT @iamkarendavila: JUST IN. Mar Roxas calling on Grace Poe to talk. ""This is for unity. Mag-usap tayo"" @ANCALERTS",1
"para kang si mar roxas, e. patagong nanloloko. ??",1
How desperate can Mar Roxas get going on national tv asking Grace Poe to withdraw? Smh.,1
#ScaryStoryIn5Words,1
#onlybinay,0
"Grace Poe: Simple lang, walang problema, nandyan ang Ama ko, ang PANDAY! 
#PiliPinasDebates2016",0
"RT teddyboylocsin: NCR survey, 1,136 respondents: With Duterte as sub: Duterte33%, Binay21%; Poe13%, Roxas7%, Sabio (who he?), 6%, Santiago…",0
#PiliPinasDebates2016,0
"Haaay nakooo binay, leche sarap patayin ng tv pag may commercial ka..",1
Umay na commercial ni binay. Nognog pandak ano paba? Haha putcha  tamaaaaaaaa na. ???? sa makati ka nlng.,1
"@Bessie_2012 what is your criteria : corrupt - Binay; women as ""spare cars"" - Duterte; Poe - DQ; Santiago - cancer. gigil - Roxas.",1
Duterte's so powerful either Roxas or Poe is willing to step down to strengthen either one's race just so Duterte wouldn't win wow,0
#AyawSaDilaw https://t.co/dLmg3LqCY8 via @youtube,1
"Retweeted ALDubKoTo™ (@OFCALDubKoTo):

UPDATED
DU30-1.4M
POE-831,617
ROXAS-819,674
BINAY-504-991
SANTIAGO-164-756
#Election2016",0
2015/9/18 01:13 PHT,0
"nagdidikit si roxas at du30, ano para di halata kapag nagkadayaan na? Dont us roxas",1
Ayan nanaman yung ano ni binay leche,1
Ang mga bata ay nagtatanong...Sagutin nyo na lang! #RoxasRobredo,0
Duterte o Miriam? Hirap mamili. Haha,0
#AyawSaDILAW #SoShutUpNaLang,1
Feeling ko si Mayor Duterte na ang mananalo pero laban lang Sen Poe. ??????,0
Ready na akong sumigaw kanina na nadaya ako kung lalabas si Mar Roxas sa resibo ko. Pero buti hindi. Hahahaha #Eleksyon2016,0
"With GP still in d race, 4-way fight pa rin ito. All of them having their regional strongholds. Kung wala si GP, more likely Binay gets them",0
Kairita mga commercial ni binay zzz,1
RT @_torvics: @AyyTangaLangDre @airopotato ang oily ng mukha ni VP Binay.,1
"@MarleneAlcaide: Pagkatapos mapanood ang speech ni VP Binay, sabi ni Cong. Erice 'wala naman laman, ampaw na ampaw, puro general accusation'",1
"RT @TrendiePH: ""Trending Philippines 11:58 AM PHT""
6. MarisOnNingning FindingNiña
7. TwoDaysTo MAJAsty
8. VP Binay
9. Byron Scott
10. Mabuh…",0
"RT @PatamaPost: ""Bahala kayo sa buhay niyo."" 
- Mar Roxas

#2YearsAfter https://t.co/KbSMeh4SGE",0
"Ongoing: VP Binay keynotes K to 12 symposium in Hinunangan, Southern Leyte. https://t.co/ksDQWEfyt7",0
"RT @chankidskids: Me: Binay anong klase kang lalaki?

Binay: Nognog. Pandak. Laki sa hirap. Pero di tulad ng iba, maraming nagawa. Yan si B…",0
BADTRIP KABDAY KO KASI SI BINAY E,1
Kasinungalingan naman result kay roxas mag satisfied pah ako kung c grace poe....walang dayaan please lang,1
